Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Vehicle_Type,multiple_deliveries,Festival,City,Time_taken,Delivery_distance
SURRES06DEL01 ,34,5.0,21.185047,72.80859,21.295047,72.91859,08-03-2022,19:00:00,19:10:00,Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,30,0.15556349186103965
PUNERES07DEL02 ,37,4.7,18.546947,73.900626,18.596947,73.950626,26-03-2022,18:20:00,18:35:00,Windy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,25,0.07071067811865325
COIMBRES010DEL03 ,21,4.9,11.003008,76.97544,11.033008,77.00544,01-03-2022,18:30:00,18:35:00,Windy,Medium ,2,Snack ,scooter ,0,No ,Rural ,24,0.04242640687118441
MYSRES02DEL02 ,28,4.6,12.304569,76.643622,12.354569,76.693622,09-03-2022,18:30:00,18:35:00,Cloudy,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,27,0.07071067811866204
VADRES04DEL02 ,23,4.8,0.0,0.0,0.02,0.02,05-04-2022,10:20:00,10:35:00,Windy,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,11,0.0282842712474619
INDORES08DEL01 ,33,4.7,22.725748,75.898497,22.835748,76.008497,29-03-2022,20:20:00,20:30:00,Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,25,0.15556349186103965
MYSRES19DEL03 ,37,4.5,12.334022,76.618203,12.364022,76.648203,15-03-2022,23:00:00,23:10:00,Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,16,0.04242640687119446
COIMBRES06DEL01 ,22,4.9,11.021278,76.995017,11.091278,77.065017,31-03-2022,19:50:00,20:00:00,Windy,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,16,0.09899494936611203
HYDRES04DEL03 ,29,5.0,17.411028,78.329645,17.501028,78.419645,10-03-2022,22:00:00,22:15:00,Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,27,0.12727922061358088
JAPRES05DEL03 ,32,4.6,26.905287,75.794592,26.935287,75.824592,24-03-2022,23:35:00,23:50:00,Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,24,0.042426406871191945
GOARES17DEL03 ,36,4.9,15.496162,73.825364,15.526162,73.855364,13-02-2022,22:35:00,22:50:00,Fog,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,15,0.0424264068711932
COIMBRES07DEL03 ,37,4.7,10.96185,76.971082,10.99185,77.001082,28-03-2022,23:40:00,23:50:00,Fog,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,26,0.0424264068711932
JAPRES010DEL01 ,31,4.8,26.921411,75.793604,26.931411,75.803604,05-03-2022,10:40:00,10:50:00,Fog,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,19,0.014142135623735673
PUNERES06DEL03 ,21,4.9,18.546258,73.904337,18.606258,73.964337,07-03-2022,18:25:00,18:30:00,Fog,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,18,0.0848528137423864
AGRRES01DEL01 ,40,3.0,27.161661,78.011544,27.231661,78.081544,12-02-2022,NaN ,23:05:00,Windy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,12,0.09899494936611203
JAPRES20DEL03 ,35,4.5,26.956431,75.776649,27.046431,75.866649,10-03-2022,20:45:00,21:00:00,Stormy,Jam ,1,Special Drinks,scooter ,3,Yes ,Metropolitian ,44,0.12727922061357083
COIMBRES14DEL01 ,36,4.9,11.003681,76.975525,11.073681,77.045525,23-03-2022,22:20:00,22:25:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,23,0.09899494936611203
CHENRES05DEL02 ,34,4.5,13.058616,80.264151,13.108616,80.314151,30-03-2022,20:40:00,20:50:00,Windy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,26,0.07071067811865199
KOCRES03DEL01 ,26,4.5,10.020683,76.310631,10.030683,76.320631,17-02-2022,11:00:00,11:10:00,Fog,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,22,0.014142135623734417
JAPRES02DEL01 ,39,4.7,26.914142,75.805704,26.984142,75.875704,08-03-2022,19:55:00,20:05:00,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,19,0.09899494936611203
MYSRES18DEL01 ,33,4.7,12.337928,76.617889,12.347928,76.627889,15-03-2022,09:15:00,09:25:00,Sunny,Low ,1,Buffet ,scooter ,1,No ,Urban ,10,0.014142135623724367
VADRES19DEL01 ,36,4.9,22.311844,73.165081,22.381844,73.235081,10-03-2022,17:55:00,18:05:00,Windy,Medium ,0,Special Drinks,motorcycle ,1,No ,Rural ,40,0.09899494936611203
BHPRES07DEL02 ,36,4.6,0.0,0.0,0.08,0.08,18-02-2022,22:25:00,22:40:00,Stormy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,25,0.1131370849898476
RANCHIRES05DEL01 ,27,4.5,23.355164,85.324097,23.365164,85.334097,01-04-2022,11:15:00,11:30:00,Cloudy,High ,0,Drinks ,motorcycle ,1,No ,Urban ,20,0.014142135623735673
KOLRES17DEL02 ,37,4.8,22.569358,88.433452,22.619358,88.483452,11-02-2022,21:35:00,21:40:00,Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,28,0.07071067811865074
VADRES02DEL02 ,28,4.7,0.0,0.0,0.05,0.05,19-03-2022,23:20:00,23:35:00,Cloudy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,17,0.07071067811865477
INDORES18DEL01 ,21,4.7,22.753839,75.897429,22.863838,76.007429,04-03-2022,22:50:00,23:05:00,Sandstorms,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,15,0.15556278475586732
COIMBRES15DEL01 ,28,4.3,11.006686,76.951736,11.016686,76.961736,15-03-2022,10:35:00,10:50:00,Stormy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,21,0.014142135623734417
INDORES17DEL03 ,26,3.9,22.761226,75.887522,22.791226,75.917522,13-03-2022,20:35:00,20:40:00,Sunny,Jam ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,46,0.04242640687119446
HYDRES05DEL01 ,39,4.7,17.433809,78.386744,17.473809,78.426744,11-03-2022,16:45:00,16:55:00,Fog,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,18,0.05656854249492762
BHPRES08DEL01 ,27,4.8,23.232537,77.429845,23.242537,77.439845,15-02-2022,09:10:00,09:15:00,Fog,Low ,1,Meal ,motorcycle ,0,No ,Urban ,10,0.014142135623733162
GOARES17DEL03 ,38,4.7,15.496162,73.825364,15.526162,73.855364,11-02-2022,17:40:00,17:45:00,Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,29,0.0424264068711932
RANCHIRES16DEL03 ,32,4.1,23.371292,85.327872,23.431292,85.387872,30-03-2022,21:55:00,22:00:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,42,0.0848528137423864
RANCHIRES09DEL01 ,25,5.0,23.351058,85.325731,23.421058,85.395731,10-03-2022,19:35:00,19:50:00,Fog,Jam ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,35,0.09899494936611203
COIMBRES16DEL02 ,38,4.9,11.010375,76.95295,11.060375,77.00295,01-04-2022,21:10:00,21:20:00,Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,28,0.07071067811865325
PUNERES02DEL02 ,33,4.9,18.55144,73.804855,18.68144,73.934855,12-03-2022,18:15:00,18:30:00,Stormy,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,22,0.18384776310849843
HYDRES11DEL01 ,31,4.7,17.430448,78.418213,17.470448,78.458213,15-03-2022,16:55:00,17:05:00,Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,17,0.05656854249493013
PUNERES12DEL01 ,22,4.6,18.520016,73.830547,18.530016,73.840547,28-03-2022,09:20:00,09:30:00,Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,16,0.014142135623735673
VADRES14DEL02 ,27,4.8,22.311603,73.165012,22.441603,73.295012,14-03-2022,22:20:00,22:35:00,Fog,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,22,0.18384776310849843
PUNERES17DEL03 ,31,4.9,18.530963,73.828972,18.560963,73.858972,26-03-2022,23:50:00,00:05:00,Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,23,0.04242640687119446
CHENRES12DEL02 ,29,4.5,12.972793,80.249982,13.102793,80.379982,16-03-2022,23:35:00,23:50:00,Windy,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,17,0.1838477631084997
MUMRES13DEL02 ,27,4.2,19.178321,72.834715,19.228321,72.884715,05-03-2022,23:30:00,23:45:00,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Urban ,18,0.07071067811865325
BANGRES15DEL01 ,35,5.0,12.975377,77.696664,12.985377,77.706664,26-03-2022,11:15:00,11:25:00,Stormy,High ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,43,0.014142135623734417
HYDRES09DEL03 ,34,4.5,17.431668,78.408321,17.521668,78.498321,04-04-2022,17:55:00,18:10:00,Stormy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,23,0.12727922061358088
PUNERES08DEL03 ,36,4.2,18.53408,73.89852,18.59408,73.95852,01-04-2022,18:30:00,18:45:00,Cloudy,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,33,0.08485281374237887
BANGRES14DEL02 ,38,5.0,12.949934,77.699386,12.969934,77.719386,19-03-2022,12:00:00,12:05:00,Cloudy,High ,0,Snack ,motorcycle ,0,No ,Metropolitian ,25,0.028284271247458786
LUDHRES08DEL03 ,25,4.6,30.899992,75.831338,30.929992,75.861338,13-02-2022,22:45:00,23:00:00,Stormy,Low ,2,Meal ,scooter ,0,No ,Urban ,19,0.042426406871191945
BHPRES19DEL02 ,27,4.8,0.0,0.0,0.08,0.08,12-02-2022,19:40:00,19:50:00,Sunny,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,12,0.1131370849898476
CHENRES04DEL03 ,33,4.7,13.02978,80.208812,13.05978,80.238812,09-03-2022,00:00:00,00:15:00,Sunny,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,10,0.0424264068711932
RANCHIRES15DEL03 ,32,4.8,23.369746,85.33982,23.429746,85.39982,05-04-2022,20:45:00,21:00:00,Fog,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,33,0.08485281374238891
JAPRES12DEL03 ,28,4.9,26.902908,75.792934,26.932908,75.822934,09-03-2022,18:55:00,19:05:00,Sandstorms,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,27,0.04242640687119446
INDORES13DEL02 ,25,4.2,22.745049,75.892471,22.765049,75.912471,05-04-2022,08:20:00,08:25:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29,0.028284271247458786
HYDRES16DEL02 ,36,4.7,17.440827,78.393391,17.460827,78.413391,07-03-2022,11:50:00,12:05:00,Windy,High ,2,Drinks ,motorcycle ,1,No ,Urban ,25,0.028284271247468833
BANGRES19DEL01 ,26,4.9,12.914264,77.6784,12.984264,77.7484,31-03-2022,21:35:00,21:40:00,Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,17,0.09899494936612209
BANGRES09DEL02 ,22,5.0,12.934179,77.615797,13.064179,77.745797,06-04-2022,21:10:00,21:25:00,Sunny,Jam ,0,Special Drinks,motorcycle ,2,No ,Metropolitian ,34,0.18384776310849843
COIMBRES01DEL01 ,39,4.9,11.016298,76.972076,11.086298,77.042076,14-03-2022,21:30:00,21:45:00,Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,29,0.09899494936611078
KOCRES09DEL03 ,34,4.7,10.000706,76.349516,10.060706,76.409516,17-02-2022,21:25:00,21:35:00,Fog,Jam ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,34,0.08485281374238766
ALHRES20DEL02 ,33,4.8,25.454697,81.834492,25.474697,81.854492,17-02-2022,09:30:00,09:40:00,Stormy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,28,0.028284271247458786
MYSRES08DEL02 ,31,4.6,12.297954,76.665169,12.347954,76.715169,05-03-2022,18:45:00,18:50:00,Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,26,0.07071067811865199
BANGRES08DEL01 ,35,5.0,12.906229,77.596791,12.946229,77.636791,01-04-2022,14:55:00,15:00:00,Cloudy,High ,2,Special Drinks,scooter ,1,No ,Urban ,37,0.056568542494928875
JAPRES05DEL02 ,29,4.7,26.905287,75.794592,27.035287,75.924592,06-04-2022,18:55:00,19:05:00,Sandstorms,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,23,0.1838477631085085
SURRES02DEL01 ,32,3.8,21.186608,72.794136,21.296608,72.904136,18-03-2022,19:35:00,19:40:00,Windy,Jam ,2,Special Drinks,motorcycle ,0,No ,Metropolitian ,31,0.15556349186103965
PUNERES15DEL02 ,29,4.0,18.636215,73.751081,18.716215,73.831081,12-03-2022,21:20:00,21:30:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Urban ,33,0.11313708498984519
CHENRES09DEL01 ,23,4.9,13.044694,80.26147,13.084694,80.30147,28-03-2022,13:00:00,13:10:00,Windy,High ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,13,0.05656854249491883
RANCHIRES18DEL02 ,24,5.0,23.351489,85.324253,23.371489,85.344253,07-03-2022,12:00:00,12:15:00,Stormy,High ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,11,0.028284271247458786
INDORES05DEL01 ,39,4.7,22.727021,75.884167,22.737021,75.894167,09-03-2022,08:25:00,08:30:00,Fog,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,16,0.014142135623723113
HYDRES12DEL02 ,20,4.9,17.429585,78.392621,17.449585,78.412621,05-03-2022,11:35:00,11:40:00,Windy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,16,0.028284271247458786
JAPRES11DEL03 ,31,4.6,26.90294,75.793007,26.99294,75.883007,06-04-2022,22:20:00,22:30:00,Sandstorms,Low ,2,Drinks ,motorcycle ,1,No ,Urban ,17,0.12727922061358088
MUMRES06DEL01 ,22,4.9,19.055831,72.833984,19.165831,72.943984,02-03-2022,23:20:00,23:35:00,Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,22,0.15556349186103965
BHPRES07DEL02 ,34,4.7,0.0,0.0,0.13,0.13,12-02-2022,21:15:00,21:30:00,Cloudy,Jam ,1,Special Drinks,motorcycle ,2,No ,Metropolitian ,40,0.18384776310850237
KOLRES14DEL03 ,40,3.0,22.552996,88.35231,22.582996,88.38231,11-02-2022,NaN ,22:40:00,Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,13,0.04242640687119446
RANCHIRES03DEL03 ,29,4.9,0.0,0.0,0.03,0.03,09-03-2022,18:35:00,18:50:00,Sunny,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,17,0.042426406871192854
RANCHIRES08DEL01 ,34,4.8,23.353783,85.326967,23.423783,85.396967,14-03-2022,23:10:00,23:20:00,Fog,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,28,0.09899494936612209
BHPRES05DEL01 ,25,4.8,23.214459,77.434976,23.254459,77.474976,15-02-2022,16:50:00,17:00:00,Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,15,0.05656854249491757
CHENRES02DEL02 ,25,4.9,13.086438,80.220672,13.136439,80.270672,26-03-2022,17:10:00,17:15:00,Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,29,0.07071138522897945
VADRES20DEL03 ,35,4.8,22.311358,73.164798,22.371358,73.224798,13-03-2022,19:10:00,19:20:00,Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,30,0.08485281374238891
MUMRES13DEL03 ,24,4.5,19.178321,72.834715,19.238321,72.894715,15-03-2022,23:40:00,23:45:00,Fog,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,24,0.0848528137423864
SURRES14DEL01 ,28,4.6,21.157729,72.768726,21.167729,72.778726,17-03-2022,10:00:00,10:05:00,Stormy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,11,0.014142135623735673
SURRES06DEL02 ,20,4.9,21.185047,72.80859,21.265047,72.88859,27-03-2022,22:25:00,22:35:00,Windy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,24,0.11313708498984519
CHENRES15DEL01 ,37,5.0,13.026286,80.275235,13.096286,80.345235,02-04-2022,17:25:00,17:40:00,Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Urban ,29,0.09899494936612083
AGRRES16DEL01 ,38,3.8,0.0,0.0,0.07,0.07,18-02-2022,23:10:00,23:15:00,Fog,Low ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,33,0.09899494936611666
BANGRES13DEL02 ,34,4.8,12.935662,77.61413,12.955662,77.63413,05-04-2022,08:20:00,08:30:00,Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,17,0.028284271247458786
MYSRES04DEL01 ,29,4.7,12.3085,76.665808,12.3185,76.675808,05-03-2022,10:15:00,10:30:00,Sunny,Low ,2,Snack ,motorcycle ,0,No ,Urban ,17,0.014142135623734417
MUMRES20DEL01 ,27,4.4,19.103249,72.846749,19.173249,72.916749,27-03-2022,17:30:00,17:35:00,Stormy,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,33,0.09899494936610952
SURRES04DEL01 ,27,4.1,21.173493,72.801953,21.243493,72.871953,23-03-2022,19:40:00,19:45:00,Fog,Jam ,2,Special Drinks,motorcycle ,0,No ,Metropolitian ,44,0.09899494936612209
BANGRES07DEL02 ,38,4.8,12.978453,77.643685,12.998453,77.663685,07-03-2022,10:35:00,10:45:00,Windy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,27,0.028284271247458786
VADRES11DEL01 ,37,4.1,22.308096,73.167753,22.378096,73.237753,10-03-2022,18:30:00,18:45:00,Sunny,Medium ,0,Special Drinks,motorcycle ,2,No ,Metropolitian ,38,0.09899494936611203
VADRES02DEL02 ,37,5.0,0.0,0.0,0.05,0.05,11-03-2022,18:10:00,18:25:00,Fog,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,18,0.07071067811865477
BANGRES18DEL03 ,35,4.6,12.913041,77.683237,13.003041,77.773237,02-03-2022,18:10:00,18:20:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,37,0.12727922061357083
RANCHIRES18DEL01 ,25,4.9,23.351489,85.324253,23.391489,85.364253,30-03-2022,12:55:00,13:05:00,Windy,High ,2,Snack ,scooter ,1,No ,Metropolitian ,20,0.05656854249492762
JAPRES05DEL03 ,28,4.8,26.905287,75.794592,27.045287,75.934592,06-03-2022,21:40:00,21:50:00,Cloudy,Jam ,2,Special Drinks,electric_scooter ,0,No ,Metropolitian ,37,0.19798989873223158
RANCHIRES13DEL02 ,33,4.6,23.374989,85.335486,23.394989,85.355486,01-03-2022,08:10:00,08:20:00,Cloudy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,19,0.028284271247458786
COIMBRES06DEL02 ,29,4.9,11.021278,76.995017,11.101278,77.075017,04-04-2022,20:25:00,20:35:00,Sandstorms,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,24,0.11313708498984645
SURRES03DEL01 ,21,4.7,21.186884,72.793616,21.296884,72.903616,02-04-2022,17:20:00,17:35:00,Stormy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,15,0.15556349186103965
SURRES02DEL01 ,27,4.6,21.186608,72.794136,21.196608,72.804136,03-04-2022,10:55:00,11:00:00,Windy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,12,0.014142135623735673
LUDHRES12DEL02 ,32,4.9,30.893244,75.821817,30.943244,75.871817,11-02-2022,21:20:00,21:25:00,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,16,0.07071067811865325
COIMBRES17DEL03 ,40,3.0,11.026117,76.944652,11.116117,77.034652,18-03-2022,NaN ,20:20:00,Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,26,0.12727922061357083
CHENRES18DEL02 ,35,4.5,12.981615,80.231598,13.001615,80.251598,19-03-2022,10:50:00,11:00:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,20,0.028284271247458786
LUDHRES13DEL03 ,37,3.6,30.893234,75.82172,30.983234,75.91172,12-02-2022,18:30:00,18:40:00,Stormy,Medium ,2,Special Drinks,scooter ,1,No ,Metropolitian ,38,0.12727922061358088
SURRES08DEL03 ,28,5.0,21.173343,72.792731,21.203343,72.822731,01-04-2022,23:45:00,00:00:00,Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,15,0.04242640687119446
HYDRES03DEL03 ,32,4.7,17.422819,78.449578,17.512819,78.539578,29-03-2022,23:00:00,23:05:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,25,0.12727922061358088
LUDHRES20DEL03 ,29,4.8,30.885915,75.788259,30.915915,75.818259,13-02-2022,19:55:00,20:10:00,Sunny,Jam ,1,Drinks ,scooter ,0,No ,Urban ,10,0.042426406871191945
HYDRES07DEL02 ,38,4.8,17.424114,78.347554,17.444114,78.367554,30-03-2022,10:45:00,10:50:00,Sunny,Low ,1,Snack ,scooter ,1,No ,Urban ,17,0.028284271247458786
DEHRES19DEL02 ,28,4.8,30.372202,78.077151,30.392202,78.097151,15-02-2022,08:35:00,08:40:00,Sunny,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,16,0.028284271247458786
MYSRES11DEL03 ,20,4.9,12.323225,76.630028,12.353225,76.660028,09-03-2022,20:10:00,20:15:00,Stormy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,27,0.0424264068711932
ALHRES12DEL02 ,23,4.7,25.443994,81.860187,25.573994,81.990187,18-02-2022,21:30:00,21:45:00,Fog,Jam ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,33,0.1838477631085085
BANGRES14DEL01 ,23,5.0,12.949934,77.699386,13.059934,77.809386,16-03-2022,18:30:00,18:35:00,Fog,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,30,0.15556349186103965
COIMBRES06DEL02 ,25,4.7,11.021278,76.995017,11.151278,77.125017,29-03-2022,18:20:00,18:25:00,Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,28,0.18384776310849843
SURRES09DEL01 ,39,4.9,21.175975,72.795503,21.245975,72.865503,27-03-2022,17:45:00,17:55:00,Stormy,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,39,0.09899494936612209
AURGRES19DEL02 ,25,4.7,19.866969,75.318894,19.916969,75.368894,13-02-2022,00:00:00,00:10:00,Sandstorms,Low ,1,Snack ,scooter ,1,No ,Urban ,19,0.07071067811865325
DEHRES17DEL03 ,40,3.0,30.327968,78.046106,30.417968,78.136106,12-02-2022,NaN ,17:55:00,Fog,Medium ,1,Special Drinks,scooter ,1,No ,Metropolitian ,34,0.12727922061358088
MYSRES16DEL02 ,28,4.5,12.316967,76.603067,12.446967,76.733067,12-03-2022,21:20:00,21:35:00,Stormy,Jam ,2,Buffet ,scooter ,0,No ,Urban ,23,0.18384776310850975
DEHRES08DEL01 ,25,4.6,30.359722,78.067079,30.469722,78.177079,16-02-2022,22:10:00,22:15:00,Windy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,17,0.15556349186103965
PUNERES010DEL01 ,38,4.8,18.539299,73.897902,18.549299,73.907902,05-03-2022,10:25:00,10:30:00,Windy,Low ,1,Snack ,motorcycle ,1,No ,Urban ,28,0.014142135623735673
ALHRES12DEL02 ,29,4.6,25.443994,81.860187,25.573994,81.990187,16-02-2022,23:25:00,23:40:00,Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,19,0.1838477631085085
JAPRES07DEL03 ,38,4.7,26.766536,75.837333,26.826536,75.897333,05-04-2022,17:50:00,18:00:00,Cloudy,Medium ,1,Meal ,scooter ,4,No ,Metropolitian ,16,0.08485281374238891
JAPRES16DEL03 ,23,4.6,26.849596,75.800512,26.909596,75.860512,17-03-2022,21:25:00,21:35:00,Sunny,Jam ,2,Meal ,scooter ,1,No ,Urban ,19,0.08485281374238891
CHENRES16DEL02 ,28,4.1,13.049645,80.242268,13.129645,80.322268,18-03-2022,19:50:00,19:55:00,Fog,Jam ,1,Special Drinks,scooter ,1,No ,Metropolitian ,44,0.11313708498984645
INDORES09DEL02 ,20,4.7,22.725835,75.887648,22.805835,75.967648,18-03-2022,22:20:00,22:30:00,Cloudy,Low ,1,Meal ,scooter ,0,No ,Urban ,20,0.11313708498984519
HYDRES08DEL01 ,27,4.2,17.438263,78.397865,17.508263,78.467865,02-04-2022,21:00:00,21:15:00,Cloudy,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,39,0.09899494936612209
MYSRES010DEL02 ,33,4.9,12.321214,76.621094,12.341214,76.641094,15-03-2022,08:15:00,08:30:00,Sunny,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,14,0.028284271247460042
RANCHIRES12DEL03 ,39,4.3,0.0,0.0,0.09,0.09,10-03-2022,21:10:00,21:15:00,Windy,Jam ,1,Special Drinks,motorcycle ,2,No ,Metropolitian ,40,0.12727922061357855
PUNERES12DEL01 ,38,4.1,18.520016,73.830547,18.590016,73.900547,14-03-2022,17:15:00,17:30:00,Fog,Medium ,1,Special Drinks,motorcycle ,2,No ,Metropolitian ,36,0.09899494936612209
PUNERES02DEL01 ,34,4.1,18.55144,73.804855,18.56144,73.814855,11-03-2022,11:10:00,11:20:00,Cloudy,High ,1,Special Drinks,scooter ,0,No ,Metropolitian ,35,0.014142135623725625
GOARES11DEL03 ,26,4.8,15.544419,73.755736,15.604419,73.815736,13-02-2022,22:30:00,22:35:00,Windy,Low ,1,Snack ,motorcycle ,0,No ,Rural ,14,0.08485281374238766
BANGRES13DEL03 ,21,4.2,12.935662,77.61413,12.995662,77.67413,07-03-2022,23:40:00,23:45:00,Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,23,0.0848528137423864
ALHRES12DEL03 ,22,4.7,25.443994,81.860187,25.583994,82.000187,16-02-2022,22:55:00,23:10:00,Cloudy,Low ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,26,0.1979898987322341
MYSRES16DEL03 ,26,4.6,12.316967,76.603067,12.346967,76.633067,17-03-2022,20:15:00,20:20:00,Cloudy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,21,0.0424264068711932
INDORES09DEL03 ,25,4.9,22.725835,75.887648,22.815835,75.977648,06-04-2022,20:30:00,20:35:00,Windy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,28,0.12727922061358088
MYSRES20DEL03 ,32,5.0,12.337978,76.616792,12.397978,76.676792,01-03-2022,21:45:00,21:55:00,Stormy,Jam ,1,Special Drinks,motorcycle ,4,No ,Metropolitian ,33,0.08485281374238766
BANGRES03DEL02 ,23,4.6,12.979166,77.640709,13.029166,77.690709,03-03-2022,18:55:00,19:00:00,Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21,0.07071067811865325
VADRES05DEL02 ,26,4.4,22.310526,73.170937,22.330526,73.190937,09-03-2022,08:40:00,08:55:00,Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Rural ,22,0.028284271247468833
